Time(ms), Hdg, Alt, Temp, optflow_intTime,optflow_intX,optflow_intY,optflow_intXgyro,optflow_intYgyro,optflow_intZgyro,optflow_quality,optflow_timeDel,optflow_dist,imu_orientX,imu_orientY,imu_orientZ,imu_orientW,imu_angularX,imu_angularY,imu_angularZimu_linAccelX,imu_linAccelY,imu_linAccelZ
-586084,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-583770,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-580961,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-578079,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-575396,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-573076,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-570107,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-567288,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-564962,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-559837,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-554781,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-549173,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-544517,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-540422,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-537000,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-533838,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-530733,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-527580,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-510195,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-505225,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-501096,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-498077,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-495409,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-492405,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-488656,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-486177,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-483701,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-480980,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-478615,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-476144,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-473711,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-471215,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-468375,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-465864,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-463290,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-460981,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-458591,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-455805,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-452894,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-450268,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-447661,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-445140,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-441017,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-437398,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-434711,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-431458,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-428415,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-425251,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-421314,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-418421,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-415129,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-411484,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-408338,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-404977,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-401836,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.0070054,-0.00572801,0.262957,-0.964765,0.00096096,0.00249035,-0.00349715,0.107873,1.18295e-15,9.65955
-399072,120.49,0.12,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-396526,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-394173,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-391746,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-389029,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-386332,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-383937,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-381550,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-379051,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-376334,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-374133,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-371792,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-369127,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-366416,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-364116,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-361250,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-358433,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-355582,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-351869,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-348874,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-345754,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-343001,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-340310,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-337314,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-334877,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-332187,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-329476,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-326615,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-324046,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-320169,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-315832,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-311320,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-299738,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-294436,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-289980,120.49,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-286860,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00704013,-0.00567182,0.262922,-0.964775,0.000548192,-0.0011133,-0.000936073,0.0588399,0.0196133,9.70858
-283819,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-280893,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-278389,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-275863,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-273498,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-271040,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-268601,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-266116,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-263672,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-260367,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-258703,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-254761,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-252156,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-249298,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-246754,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-243548,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-241776,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-239118,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-236657,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-234325,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-231398,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-228792,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-225871,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-223337,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-220558,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-218187,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-215360,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-212429,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-205920,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-202707,120.48,0.11,42.62,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-199458,120.47,0.11,42.63,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-196475,120.47,0.11,42.63,0,0,0,0,0,0,0,0,0,0.00703172,-0.00566092,0.262854,-0.964793,0.0031612,0.00270697,-0.00240707,0.1471,-0.00980665,9.64974
-193992,120.47,0.11,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-190730,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-188316,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-185951,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-183612,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-180979,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-178688,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-176249,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-173936,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-171132,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-168348,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-165687,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-163340,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-160045,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-157062,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-154550,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-151938,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-148991,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-146199,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-143271,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-140181,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-136742,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
-134065,120.47,0.12,42.63,0,0,0,0,0,0,0,0,0,0.00707448,-0.0056374,0.262819,-0.964803,-0.00133311,0.00297688,-0.00195254,0.0980665,0.00980665,9.65955
